databaseName;institutionID;projectSource;projectUpdate;datasetName;dataProvider;rightsHolder;license;accessRights;collection;references;referencesDOI;occurrenceID;verbatimOccurrenceID;modified;identificationVerificationStatus;pollinatorTaxa;verbatimScientificName;verbatimScientificNameAuthorship;verbatimFamily;verbatimGenus;verbatimSubgenus;verbatimSpecificEpithet;verbatimInfraspecificEpithet;scientificNameAuthorship;order;family;subfamily;tribe;genus;subgenus;specificEpithet;infraspecificEpithet;scientificName;individualCountEnd;individualCountStart;sex;recordedBy;identifiedBy;validatedBy;dateIdentified;taxonNote;verbatimEventDate;eventDate;yearEnd;monthEnd;dayEnd;yearStart;monthStart;dayStart;plantFamily;plantGenus;plantEpithet;plantScientificName;samplingProtocol;samplingNote;country;county;municipality;locality;decimalLatitude;decimalLongitude;coordinateUncertaintyInMetersEnd;coordinateUncertaintyInMetersStart;verbatimCoordinates;coordinatesType;coordinatesProvided;georeferenceNote;verbatimElevation;fieldNote;footPrintWKT;stateProvince;geometry;FILE_NAME
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;MarshallL_ULBSTEPPlus_2023;ULB;BWARS;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";ULB_RL_1327127;"";"";OK;bee;"";"";Halictidae;Lasioglossum;"";"";"";(Schrank, 1781);Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Leuchalictus;leucozonium;"";Lasioglossum leucozonium;1;"";"";"";"";"";"";"";"2002/8/1;NA/NA/NA";2002-8-1;2002;8;1;"";"";"";"";"";"";"";"";"";U.K. of Great Britain and Northern Ireland;United Kingdom - Great Britain;"";"";50.7104864146904;-2.10475257014033;100;"";"";"";provided;"";"";"";-848098.827478722|147849.665967246;United Kingdom - Great Britain;3470455.07091471|3137105.95714373;MarshallL_ULBSTEPPlus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;MarshallL_ULBSTEPPlus_2023;ULB;BWARS;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";ULB_RL_1336431;"";"";OK;bee;"";"";Halictidae;Lasioglossum;"";"";"";(Kirby, 1802);Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Sphecodogastra;malachurum;"";Lasioglossum malachurum;1;"";"";"";"";"";"";"";"2002/7/15;NA/NA/NA";2002-7-15;2002;7;15;"";"";"";"";"";"";"";"";"";U.K. of Great Britain and Northern Ireland;United Kingdom - Great Britain;"";"";51.3372642817158;-0.407926559210716;100;"";"";"";provided;"";"";"";-720367.806868493|199331.057205911;United Kingdom - Great Britain;3598526.22039464|3187865.12135623;MarshallL_ULBSTEPPlus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;MarshallL_ULBSTEPPlus_2023;ULB;BWARS;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";ULB_RL_1338147;"";"";OK;bee;"";"";Halictidae;Lasioglossum;"";"";"";(Kirby, 1802);Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Sphecodogastra;malachurum;"";Lasioglossum malachurum;1;"";"";"";"";"";"";"";"2006/6/18;NA/NA/NA";2006-6-18;2006;6;18;"";"";"";"";"";"";"";"";"";U.K. of Great Britain and Northern Ireland;Great Britain [United Kingdon of Great Britain and Northern Ireland];"";"";51.7579477457968;-1.32480408832819;100;"";"";"";provided;"";"";"";-776307.409124522|254950.643067904;United Kingdom - Great Britain;3542677.35226091|3243674.2715764;MarshallL_ULBSTEPPlus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;MarshallL_ULBSTEPPlus_2023;ULB;BWARS;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";ULB_RL_1362338;"";"";OK;bee;"";"";Halictidae;Lasioglossum;"";"";"";(Schenck, 1853);Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus;parvulum;"";Lasioglossum parvulum;1;"";"";"";"";"";"";"";"2005/6/14;NA/NA/NA";2005-6-14;2005;6;14;"";"";"";"";"";"";"";"";"";U.K. of Great Britain and Northern Ireland;Great Britain [United Kingdon of Great Britain and Northern Ireland];"";"";51.5848297247111;-1.00406589869293;100;"";"";"";provided;"";"";"";-757303.858701288|232559.409458239;United Kingdom - Great Britain;3561628.75256459|3221217.90999518;MarshallL_ULBSTEPPlus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;MarshallL_ULBSTEPPlus_2023;ULB;BWARS;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";ULB_RL_1363872;"";"";OK;bee;"";"";Halictidae;Lasioglossum;"";"";"";(Brullé, 1832);Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus;pauperatum;"";Lasioglossum pauperatum;1;"";"";"";"";"";"";"";"2001/7/21;NA/NA/NA";2001-7-21;2001;7;21;"";"";"";"";"";"";"";"";"";U.K. of Great Britain and Northern Ireland;Great Britain [United Kingdon of Great Britain and Northern Ireland];"";"";51.4374688883521;0.230077546663518;100;"";"";"";provided;"";"";"";-675015.270789012|204489.93670548;United Kingdom - Great Britain;3643982.04135352|3192803.38543023;MarshallL_ULBSTEPPlus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;MarshallL_ULBSTEPPlus_2023;ULB;BWARS;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";ULB_RL_1367409;"";"";OK;bee;"";"";Halictidae;Lasioglossum;"";"";"";(Schenck, 1853);Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Sphecodogastra;pauxillum;"";Lasioglossum pauxillum;1;"";"";"";"";"";"";"";"2005/7/12;NA/NA/NA";2005-7-12;2005;7;12;"";"";"";"";"";"";"";"";"";U.K. of Great Britain and Northern Ireland;United Kingdom - Great Britain;"";"";51.2268928455191;0.705451125380766;100;"";"";"";provided;"";"";"";-645246.849096091|176986.686562761;United Kingdom - Great Britain;3673746.07878292|3165229.43548624;MarshallL_ULBSTEPPlus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;MarshallL_ULBSTEPPlus_2023;ULB;BWARS;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";ULB_RL_1378584;"";"";OK;bee;"";"";Halictidae;Lasioglossum;"";"";"";(Zetterstedt, 1838);Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus;rufitarse;"";Lasioglossum rufitarse;1;"";"";"";"";"";"";"";"1988/6/18;NA/NA/NA";1988-6-18;1988;6;18;"";"";"";"";"";"";"";"";"";U.K. of Great Britain and Northern Ireland;Great Britain [United Kingdon of Great Britain and Northern Ireland];"";"";53.8041977591008;-0.695621763750575;1000;"";"";"";provided;"";"";"";-701060.017402098|474642.570363584;United Kingdom - Great Britain;3619198.03742199|3462723.33259612;MarshallL_ULBSTEPPlus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;MarshallL_ULBSTEPPlus_2023;ULB;BWARS;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";ULB_RL_1388594;"";"";OK;bee;"";"";Halictidae;Lasioglossum;"";"";"";(Kirby, 1802);Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus;villosulum;"";Lasioglossum villosulum;1;"";"";"";"";"";"";"";"2007/6/28;NA/NA/NA";2007-6-28;2007;6;28;"";"";"";"";"";"";"";"";"";U.K. of Great Britain and Northern Ireland;Great Britain [United Kingdon of Great Britain and Northern Ireland];"";"";51.6661714426224;-0.948784188364204;100;"";"";"";provided;"";"";"";-752206.679491486|240988.706306506;United Kingdom - Great Britain;3566763.25932104|3229607.46744116;MarshallL_ULBSTEPPlus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;MarshallL_ULBSTEPPlus_2023;ULB;STEP_PLUS;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";ULB_RL_1426613;"";"";OK;bee;"";"";Megachilidae;Megachile;"";"";"";Smith, 1844;Hymenoptera;Megachilidae;Megachilinae;Megachilini;Megachile;Megachile;versicolor;"";Megachile versicolor;1;"";"";"";"";"";"";"";"1989/6/6;NA/NA/NA";1989-6-6;1989;6;6;"";"";"";"";"";"";"";"";"";U.K. of Great Britain and Northern Ireland;United Kingdom - Great Britain;"";"";50.9336470003904;0.930369154087216;1000;"";"";"";provided;"";"";"";-633655.554908126|142571.176901468;United Kingdom - Great Britain;3685294.27210709|3130846.191588;MarshallL_ULBSTEPPlus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;MarshallL_ULBSTEPPlus_2023;ULB;STEP_PLUS;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";ULB_RL_1433032;"";"";OK;bee;"";"";Megachilidae;Megachile;"";"";"";(Kirby, 1802);Hymenoptera;Megachilidae;Megachilinae;Megachilini;Megachile;Xanthosarus;willughbiella;"";Megachile willughbiella;1;"";"";"";"";"";"";"";"1998/7/21;NA/NA/NA";1998-7-21;1998;7;21;"";"";"";"";"";"";"";"";"";U.K. of Great Britain and Northern Ireland;United Kingdom - Great Britain;"";"";55.5992918493;-1.71590638673233;1000;"";"";"";provided;"";"";"";-736346.320212303|682104.406299239;United Kingdom - Great Britain;3585848.58566225|3670542.7794578;MarshallL_ULBSTEPPlus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;MarshallL_ULBSTEPPlus_2023;ULB;STEP_PLUS;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";ULB_RL_1431449;"";"";OK;bee;"";"";Megachilidae;Megachile;"";"";"";(Kirby, 1802);Hymenoptera;Megachilidae;Megachilinae;Megachilini;Megachile;Xanthosarus;willughbiella;"";Megachile willughbiella;1;"";"";"";"";"";"";"";"1997/7/12;NA/NA/NA";1997-7-12;1997;7;12;"";"";"";"";"";"";"";"";"";U.K. of Great Britain and Northern Ireland;United Kingdom - Great Britain;"";"";50.7274996365715;-2.16712957958893;100;"";"";"";provided;"";"";"";-852124.410986166|150430.9478523;United Kingdom - Great Britain;3466430.06416402|3139704.74174967;MarshallL_ULBSTEPPlus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;MarshallL_ULBSTEPPlus_2023;ULB;BWARS;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";ULB_RL_1453032;"";"";OK;bee;"";"";Apidae;Nomada;"";"";"";(Linnaeus, 1767);Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;"";fabriciana;"";Nomada fabriciana;1;"";"";"";"";"";"";"";20110418;2011-4-18;2011;4;18;"";"";"";"";"";"";"";"";"";U.K. of Great Britain and Northern Ireland;Great Britain [United Kingdon of Great Britain and Northern Ireland];"";"";54.1519894589084;-2.77873639039632;1;"";"";"";provided;"";"";"";-829821.571833065|534182.434498451;United Kingdom - Great Britain;3490938.18465176|3523069.79946217;MarshallL_ULBSTEPPlus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;MarshallL_ULBSTEPPlus_2023;ULB;BWARS;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";ULB_RL_1470709;"";"";OK;bee;"";"";Apidae;Nomada;"";"";"";(Kirby, 1802);Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;"";flavopicta;"";Nomada flavopicta;1;"";"";"";"";"";"";"";19990709;1999-7-9;1999;7;9;"";"";"";"";"";"";"";"";"";U.K. of Great Britain and Northern Ireland;Great Britain [United Kingdon of Great Britain and Northern Ireland];"";"";52.498635506625;-2.25184499814396;1000;"";"";"";provided;"";"";"";-825878.690366946|346510.752805693;United Kingdom - Great Britain;3493481.6138137|3335411.89715284;MarshallL_ULBSTEPPlus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;MarshallL_ULBSTEPPlus_2023;ULB;BWARS;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";ULB_RL_1472466;"";"";OK;bee;"";"";Apidae;Nomada;"";"";"";Panzer, 1798;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;"";fucata;"";Nomada fucata;1;"";"";"";"";"";"";"";20050422;2005-4-22;2005;4;22;"";"";"";"";"";"";"";"";"";U.K. of Great Britain and Northern Ireland;United Kingdom - Great Britain;"";"";51.6347593668454;-1.18214327773644;100;"";"";"";provided;"";"";"";-768641.944839866|239883.113897245;United Kingdom - Great Britain;3550298.47362738|3228588.76013038;MarshallL_ULBSTEPPlus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;MarshallL_ULBSTEPPlus_2023;ULB;BWARS;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";ULB_RL_1480717;"";"";OK;bee;"";"";Apidae;Nomada;"";"";"";(Kirby, 1802);Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;"";goodeniana;"";Nomada goodeniana;1;"";"";"";"";"";"";"";20150523;2015-5-23;2015;5;23;"";"";"";"";"";"";"";"";"";U.K. of Great Britain and Northern Ireland;Great Britain [United Kingdon of Great Britain and Northern Ireland];"";"";52.6415392183169;-2.53345502134529;1000;"";"";"";provided;"";"";"";-842036.768934669|365371.147383508;United Kingdom - Great Britain;3477422.59620946|3354357.8393959;MarshallL_ULBSTEPPlus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;MarshallL_ULBSTEPPlus_2023;ULB;BWARS;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";ULB_RL_1491379;"";"";OK;bee;"";"";Apidae;Nomada;"";"";"";(Kirby, 1802);Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;"";leucophthalma;"";Nomada leucophthalma;1;"";"";"";"";"";"";"";20100417;2010-4-17;2010;4;17;"";"";"";"";"";"";"";"";"";U.K. of Great Britain and Northern Ireland;United Kingdom - Great Britain;"";"";51.2270476264457;0.27574946107058;1000;"";"";"";provided;"";"";"";-674912.114139298|180781.746468423;United Kingdom - Great Britain;3644024.7029726|3169144.41369614;MarshallL_ULBSTEPPlus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;MarshallL_ULBSTEPPlus_2023;ULB;BWARS;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";ULB_RL_1502589;"";"";OK;bee;"";"";Apidae;Nomada;"";"";"";Lepeletier, 1841;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;"";panzeri;"";Nomada panzeri;1;"";"";"";"";"";"";"";20110531;2011-5-31;2011;5;31;"";"";"";"";"";"";"";"";"";U.K. of Great Britain and Northern Ireland;Great Britain [United Kingdon of Great Britain and Northern Ireland];"";"";57.7625350020441;-4.20687894219498;100;"";"";"";provided;"";"";"";-846048.705319799|944846.950413954;United Kingdom - Great Britain;3480709.08901984|3935121.99969602;MarshallL_ULBSTEPPlus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;MarshallL_ULBSTEPPlus_2023;ULB;BWARS;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";ULB_RL_1510318;"";"";OK;bee;"";"";Apidae;Nomada;"";"";"";Fabricius, 1793;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;"";rufipes;"";Nomada rufipes;1;"";"";"";"";"";"";"";19960723;1996-7-23;1996;7;23;"";"";"";"";"";"";"";"";"";U.K. of Great Britain and Northern Ireland;United Kingdom - Great Britain;"";"";50.7041625934946;-2.13306027325733;100;"";"";"";provided;"";"";"";-850178.502795697|147472.871390216;United Kingdom - Great Britain;3468371.73050461|3136740.49017524;MarshallL_ULBSTEPPlus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;MarshallL_ULBSTEPPlus_2023;ULB;BWARS;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";ULB_RL_1511492;"";"";OK;bee;"";"";Apidae;Nomada;"";"";"";Fabricius, 1793;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;"";rufipes;"";Nomada rufipes;1;"";"";"";"";"";"";"";20050817;2005-8-17;2005;8;17;"";"";"";"";"";"";"";"";"";U.K. of Great Britain and Northern Ireland;United Kingdom - Great Britain;"";"";51.2977093781756;-0.62158342898788;100;"";"";"";provided;"";"";"";-735680.692696986|197029.457475812;United Kingdom - Great Britain;3583178.69351652|3185641.3055961;MarshallL_ULBSTEPPlus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;MarshallL_ULBSTEPPlus_2023;ULB;BWARS;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";ULB_RL_1513859;"";"";OK;bee;"";"";Apidae;Nomada;"";"";"";(Kirby, 1802);Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;"";sheppardana;"";Nomada sheppardana;1;"";"";"";"";"";"";"";19390000;1939-NA-NA;1939;"";"";"";"";"";"";"";"";"";"";"";U.K. of Great Britain and Northern Ireland;Great Britain [United Kingdon of Great Britain and Northern Ireland];"";"";51.2499931460621;0.00461115377380658;1000;"";"";"";provided;"";"";"";-693280.595910374|185792.353004654;United Kingdom - Great Britain;3625630.39154952|3174226.90529493;MarshallL_ULBSTEPPlus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;MarshallL_ULBSTEPPlus_2023;ULB;STEP_PLUS;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";ULB_RL_1523251;"";"";OK;bee;"";"";Megachilidae;Osmia;"";"";"";(Schrank, 1781);Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Neosmia;bicolor;"";Osmia bicolor;1;"";"";"";"";"";"";"";19990529;1999-5-29;1999;5;29;"";"";"";"";"";"";"";"";"";U.K. of Great Britain and Northern Ireland;Great Britain [United Kingdon of Great Britain and Northern Ireland];"";"";50.7342446102102;-2.3641167339405;100;"";"";"";provided;"";"";"";-865672.986449505|153427.637887608;United Kingdom - Great Britain;3452871.1653809|3142768.97981841;MarshallL_ULBSTEPPlus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;MarshallL_ULBSTEPPlus_2023;ULB;STEP_PLUS;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";ULB_RL_1531901;"";"";OK;bee;"";"";Megachilidae;Osmia;"";"";"";(Linnaeus, 1758);Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Osmia;bicornis;"";Osmia bicornis;1;"";"";"";"";"";"";"";20010619;2001-6-19;2001;6;19;"";"";"";"";"";"";"";"";"";U.K. of Great Britain and Northern Ireland;United Kingdom - Great Britain;"";"";51.3256892804885;-0.484396319540836;100;"";"";"";provided;"";"";"";-725806.114945779|198787.591397259;United Kingdom - Great Britain;3593076.26933212|3187348.64963018;MarshallL_ULBSTEPPlus_2023_test.csv
