order;family;subfamily;tribe;genus;subgenus;specificEpithet;scientificName;scientificNameAuthorship
Hymenoptera;Apidae;Apinae;Bombini;Bombus;Pyrobombus ;pratorum;Bombus pratorum;(Linnaeus, 1761)
Hymenoptera;Apidae;Apinae;Bombini;Bombus;Pyrobombus ;pyrenaeus;Bombus pyrenaeus;Pérez, 1879
Hymenoptera;Apidae;Apinae;Bombini;Bombus;Alpinobombus ;pyrrhopygus;Bombus pyrrhopygus;Friese, 1902
Hymenoptera;Apidae;Apinae;Bombini;Bombus;Psithyrus ;quadricolor;Bombus quadricolor;(Lepeletier, 1832)
Hymenoptera;Apidae;Apinae;Bombini;Bombus;Bombus ;renardi;Bombus renardi;Radoszkowski, 1884
Hymenoptera;Apidae;Apinae;Bombini;Bombus;Thoracobombus;ruderarius;Bombus ruderarius;(Müller, 1776)
Hymenoptera;Apidae;Apinae;Bombini;Bombus;Megabombus ;ruderatus;Bombus ruderatus;(Fabricius, 1775)
Hymenoptera;Apidae;Apinae;Bombini;Bombus;Psithyrus ;rupestris;Bombus rupestris;(Fabricius, 1793)
Hymenoptera;Apidae;Apinae;Bombini;Bombus;Megabombus ;saltuarius;Bombus saltuarius;(Skorikov, 1931)
Hymenoptera;Apidae;Apinae;Bombini;Bombus;Thoracobombus;schrencki;Bombus schrencki;Morawitz, 1881
Hymenoptera;Apidae;Apinae;Bombini;Bombus;Cullumanobombus ;semenoviellus;Bombus semenoviellus;Skorikov, 1910
Hymenoptera;Apidae;Apinae;Bombini;Bombus;Melanobombus ;sichelii;Bombus sichelii;Radoszkowski, 1860
Hymenoptera;Apidae;Apinae;Bombini;Bombus;Kallobombus ;soroeensis;Bombus soroeensis;(Fabricius, 1777)
Hymenoptera;Apidae;Apinae;Bombini;Bombus;Bombus ;sporadicus;Bombus sporadicus;Nylander, 1848
Hymenoptera;Apidae;Apinae;Bombini;Bombus;Subterraneobombus ;subterraneus;Bombus subterraneus;(Linnaeus, 1758)
Hymenoptera;Apidae;Apinae;Bombini;Bombus;Thoracobombus;sylvarum;Bombus sylvarum;(Linnaeus, 1761)
Hymenoptera;Apidae;Apinae;Bombini;Bombus;Psithyrus ;sylvestris;Bombus sylvestris;(Lepeletier, 1832)
Hymenoptera;Apidae;Apinae;Bombini;Bombus;Bombus ;terrestris;Bombus terrestris;(Linnaeus, 1758)
Hymenoptera;Apidae;Apinae;Bombini;Bombus;Psithyrus ;vestalis;Bombus vestalis;(Geoffroy, 1785)
Hymenoptera;Apidae;Apinae;Bombini;Bombus;Thoracobombus;veteranus;Bombus veteranus;(Fabricius, 1793)
Hymenoptera;Apidae;Apinae;Bombini;Bombus;Alpigenobombus ;wurflenii;Bombus wurflenii;Radoszkowski, 1860
Hymenoptera;Apidae;Apinae;Bombini;Bombus;Bombus ;xanthopus;Bombus xanthopus;Kriechbaumer, 1870
Hymenoptera;Apidae;Apinae;Bombini;Bombus;Thoracobombus;zonatus;Bombus zonatus;Smith, 1854
Hymenoptera;Apidae;Xylocopinae;Ceratinini;Ceratina;Euceratina ;acuta;Ceratina acuta;Friese, 1896
Hymenoptera;Apidae;Xylocopinae;Ceratinini;Ceratina;Euceratina ;albosticta;Ceratina albosticta;Cockerell, 1931
Hymenoptera;Apidae;Xylocopinae;Ceratinini;Ceratina;Neoceratina ;bispinosa;Ceratina bispinosa;Handlirsch, 1889
Hymenoptera;Apidae;Xylocopinae;Ceratinini;Ceratina;Euceratina ;callosa;Ceratina callosa;(Fabricius, 1794)
Hymenoptera;Apidae;Xylocopinae;Ceratinini;Ceratina;Euceratina ;chalcites;Ceratina chalcites;Germar, 1839
Hymenoptera;Apidae;Xylocopinae;Ceratinini;Ceratina;Euceratina ;chalybea;Ceratina chalybea;Chevrier, 1872
Hymenoptera;Apidae;Xylocopinae;Ceratinini;Ceratina;Euceratina ;chrysomalla;Ceratina chrysomalla;Gerstaecker, 1869
Hymenoptera;Apidae;Xylocopinae;Ceratinini;Ceratina;Ceratina ;cucurbitina;Ceratina cucurbitina;(Rossi, 1792) 
Hymenoptera;Apidae;Xylocopinae;Ceratinini;Ceratina;Euceratina ;cyanea;Ceratina cyanea;(Kirby, 1802)
Hymenoptera;Apidae;Xylocopinae;Ceratinini;Ceratina;Euceratina ;cypriaca;Ceratina cypriaca;Mavromoustakis, 1949
Hymenoptera;Apidae;Xylocopinae;Ceratinini;Ceratina;Euceratina ;dallatorreana;Ceratina dallatorreana;Friese, 1896
Hymenoptera;Apidae;Xylocopinae;Ceratinini;Ceratina;Euceratina ;dentiventris;Ceratina dentiventris;Gerstaecker, 1869
Hymenoptera;Apidae;Xylocopinae;Ceratinini;Ceratina;Euceratina ;gravidula;Ceratina gravidula;Gerstaecker, 1869
Hymenoptera;Apidae;Xylocopinae;Ceratinini;Ceratina;Euceratina ;loewi;Ceratina loewi;Gerstaecker, 1869
Hymenoptera;Apidae;Xylocopinae;Ceratinini;Ceratina;Euceratina ;mandibularis;Ceratina mandibularis;Friese, 1896
Hymenoptera;Apidae;Xylocopinae;Ceratinini;Ceratina;Euceratina ;mocsaryi;Ceratina mocsaryi;Friese, 1896
Hymenoptera;Apidae;Xylocopinae;Ceratinini;Ceratina;Euceratina ;moricei;Ceratina moricei;Friese, 1899
Hymenoptera;Apidae;Xylocopinae;Ceratinini;Ceratina;Euceratina ;nigroaenea;Ceratina nigroaenea;Gerstaecker, 1869
Hymenoptera;Apidae;Xylocopinae;Ceratinini;Ceratina;Euceratina ;nigrolabiata;Ceratina nigrolabiata;Friese, 1896
Hymenoptera;Apidae;Xylocopinae;Ceratinini;Ceratina;Dalyatina ;parvula;Ceratina parvula;Smith 1854
Hymenoptera;Apidae;Xylocopinae;Ceratinini;Ceratina;Euceratina ;sakagamii;Ceratina sakagamii;Terzo, 1998
Hymenoptera;Apidae;Xylocopinae;Ceratinini;Ceratina;Euceratina ;saundersi;Ceratina saundersi;Daly, 1983
Hymenoptera;Apidae;Xylocopinae;Ceratinini;Ceratina;Neoceratina ;schwarzi;Ceratina schwarzi;Kocourek 1998
Hymenoptera;Apidae;Xylocopinae;Ceratinini;Ceratina;Pithitis ;tarsata;Ceratina tarsata;Morawitz, 1871
Hymenoptera;Apidae;Xylocopinae;Ceratinini;Ceratina;Euceratina ;teunisseni;Ceratina teunisseni;Terzo & Rasmont, 1997
Hymenoptera;Apidae;Xylocopinae;Ceratinini;Ceratina;Euceratina ;zandeni;Ceratina zandeni;Terzo, 1998
Hymenoptera;Apidae;Nomadinae;Ammobatini;Chiasmognathus;;orientanus;Chiasmognathus orientanus;(Warncke, 1983)
Hymenoptera;Apidae;Nomadinae;Epeoloidini;Epeoloides;;coecutiens;Epeoloides coecutiens;(Fabricius, 1775)
Hymenoptera;Apidae;Nomadinae;Epeolini;Epeolus;;alpinus;Epeolus alpinus;Friese, 1893
Hymenoptera;Apidae;Nomadinae;Epeolini;Epeolus;;aureovestitus;Epeolus aureovestitus;Dours, 1873
Hymenoptera;Apidae;Nomadinae;Epeolini;Epeolus;;bischoffi;Epeolus bischoffi;(Mavromoustakis, 1954) 
Hymenoptera;Apidae;Nomadinae;Epeolini;Epeolus;;compar;Epeolus compar;Alfken, 1938
Hymenoptera;Apidae;Nomadinae;Epeolini;Epeolus;;cruciger;Epeolus cruciger;(Panzer, 1799)
Hymenoptera;Apidae;Nomadinae;Epeolini;Epeolus;;fallax;Epeolus fallax;Morawitz, 1872
Hymenoptera;Apidae;Nomadinae;Epeolini;Epeolus;;fasciatus;Epeolus fasciatus;Friese, 1895
Hymenoptera;Apidae;Nomadinae;Epeolini;Epeolus;;flavociliatus;Epeolus flavociliatus;Friese, 1899
Hymenoptera;Apidae;Nomadinae;Epeolini;Epeolus;;ibericus;Epeolus ibericus;Bogusch, 2018
Hymenoptera;Apidae;Nomadinae;Epeolini;Epeolus;;intermedius;Epeolus intermedius;Pérez, 1884
Hymenoptera;Apidae;Nomadinae;Epeolini;Epeolus;;julliani;Epeolus julliani;Pérez, 1884
Hymenoptera;Apidae;Nomadinae;Epeolini;Epeolus;;productulus;Epeolus productulus;Bischoff, 1930
Hymenoptera;Apidae;Nomadinae;Epeolini;Epeolus;;schummeli;Epeolus schummeli;Schilling, 1849
Hymenoptera;Apidae;Nomadinae;Epeolini;Epeolus;;siculus;Epeolus siculus;Soika, 1944
Hymenoptera;Apidae;Nomadinae;Epeolini;Epeolus;;sigillatus;Epeolus sigillatus;Alfken, 1930
Hymenoptera;Apidae;Nomadinae;Epeolini;Epeolus;;tarsalis;Epeolus tarsalis;Morawitz, 1873
Hymenoptera;Apidae;Nomadinae;Epeolini;Epeolus;;transitorius;Epeolus transitorius;Eversmann, 1852
Hymenoptera;Apidae;Nomadinae;Epeolini;Epeolus;;variegatus;Epeolus variegatus;(Linnaeus, 1758)
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;aequata;Eucera aequata;Vachal, 1907
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;albofasciata;Eucera albofasciata;Friese, 1895
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Synhalonia ;alborufa;Eucera alborufa;(Radoszkowski, 1872)
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;algira;Eucera algira;Lepeletier, 1841
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;atriceps;Eucera atriceps;Morawitz, 1877
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;barbiventris;Eucera barbiventris;Pérez, 1902
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;bidentata;Eucera bidentata;Pérez, 1887
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Synhalonia ;brachycera;Eucera brachycera;(Gribodo, 1893)
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Cubitalia;breviceps;Eucera breviceps;Friese, 1911
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;caerulescens;Eucera caerulescens;Friese, 1899
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;caspica;Eucera caspica;Morawitz, 1873
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;cineraria;Eucera cineraria;Eversmann, 1852
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;clypeata;Eucera clypeata;Erichson, 1835
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;codinai;Eucera codinai;Dusmet y Alonso, 1926
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;collaris;Eucera collaris;Dours, 1873
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;confinis;Eucera confinis;Pérez, 1895
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;curvitarsis;Eucera curvitarsis;Mocsáry, 1879
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;cypria;Eucera cypria;Alfken, 1933
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;dafnii;Eucera dafnii;Dorchin, 2019
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;dalmatica;Eucera dalmatica;Lepeletier, 1841
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;digitata;Eucera digitata;Friese, 1895
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;dimidiata;Eucera dimidiata;Brullé, 1832
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;ebmeri;Eucera ebmeri;Risch, 1999
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;elongatula;Eucera elongatula;Vachal, 1907
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;excisa;Eucera excisa;Mocsáry, 1879
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;fasciata;Eucera fasciata;Risch, 1999
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;ferghanica;Eucera ferghanica;Morawitz, 1875
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;flavicornis;Eucera flavicornis;Risch, 2003
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;furfurea;Eucera furfurea;Vachal, 1907
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;gaullei;Eucera gaullei;Vachal, 1907
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;gracilipes;Eucera gracilipes;Pérez, 1895
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;grisea;Eucera grisea;Fabricius, 1793
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;helvola;Eucera helvola;Klug, 1845
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;hispana;Eucera hispana;Lepeletier, 1841
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Synhalonia ;hungarica;Eucera hungarica;Friese, 1895
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Synhalonia ;intermedia;Eucera intermedia;(Morawitz, 1875) 
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;interrupta;Eucera interrupta;Bär, 1850
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;kullenbergi;Eucera kullenbergi;Tkalc?, 1984
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Synhalonia ;lanuginosa;Eucera lanuginosa;Klug, 1845
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;laxiscopa;Eucera laxiscopa;Alfken, 1935
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;longicornis;Eucera longicornis;(Linnaeus, 1758)
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Synhalonia ;maroccana;Eucera maroccana;(Dusmet y Alonso, 1928)
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Synhalonia ;mastrucata;Eucera mastrucata;(Morawitz, 1875)
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;matalae;Eucera matalae;Tkalc?, 2003
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Synhalonia ;mediterranea;Eucera mediterranea;Friese, 1895
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Synhalonia ;melectoides;Eucera melectoides;(Radoszkowski, 1893)
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;microsoma;Eucera microsoma;Cockerell, 1922
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Cubitalia;morio;Eucera morio;Friese, 1911
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;nigrescens;Eucera nigrescens;Pérez, 1879
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;nigrifacies;Eucera nigrifacies;Lepeletier, 1841
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;nigrilabris;Eucera nigrilabris;Lepeletier, 1841
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;notata;Eucera notata;Lepeletier, 1841
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;numida;Eucera numida;Lepeletier, 1841
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;obliterata;Eucera obliterata;Pérez, 1896
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Synhalonia ;obscura;Eucera obscura;(Brullé, 1832)
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;oraniensis;Eucera oraniensis;Lepeletier, 1841
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;palaestinae;Eucera palaestinae;Friese, 1922
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;pannonica;Eucera pannonica;Mocsáry, 1878
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;paraclypeata;Eucera paraclypeata;Sitdikov, 1988
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;parnassia;Eucera parnassia;Pérez, 1902
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Cubitalia;parvicornis;Eucera parvicornis;Mocsáry, 1878
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;penicillata;Eucera penicillata;Risch, 1997
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Synhalonia ;plumigera;Eucera plumigera;(Kohl, 1905)
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Synhalonia ;pollinaris;Eucera pollinaris;(Kirby, 1802)
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;pollinosa;Eucera pollinosa;Smith, 1854
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;proxima;Eucera proxima;Morawitz, 1875
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;pseudeucnemidea;Eucera pseudeucnemidea;Risch, 1997
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;punctatissima;Eucera punctatissima;Pérez, 1895
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;puncticollis;Eucera puncticollis;Morawitz, 1875
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;punctulata;Eucera punctulata;Alfken, 1942
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;pythagoras;Eucera pythagoras;Risch, 2003
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Synhalonia ;quilisi;Eucera quilisi;(Dusmet y Alonso, 1926)
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Synhalonia ;rufa ;Eucera rufa ;(Lepeletier, 1841)  
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Synhalonia ;ruficollis;Eucera ruficollis;(Brullé, 1832)
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;rufipes;Eucera rufipes;Smith, 1879
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;seminuda;Eucera seminuda;Brullé, 1832
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;sogdiana;Eucera sogdiana;Morawitz, 1875
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;squamosa;Eucera squamosa;Lepeletier, 1841
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;syriaca;Eucera syriaca;Dalla Torre, 1896
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;taurea;Eucera taurea;Vachal, 1907
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;taurica;Eucera taurica;Morawitz, 1870
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;terminata;Eucera terminata;Pérez, 1895
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Synhalonia ;transitoria;Eucera transitoria;(Morawitz, 1875)  
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Synhalonia ;tricincta;Eucera tricincta;Erichson, 1835
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Cubitalia;tristis;Eucera tristis;Morawitz, 1875
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Synhalonia ;velutina;Eucera velutina;(Morawitz, 1873)  
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Synhalonia ;vernalis;Eucera vernalis;(Morawitz, 1875)  
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;vittulata;Eucera vittulata;Noskiewicz, 1934
Hymenoptera;Apidae;Eucerinae;Eucerini;Eucera;Eucera ;vulpes;Eucera vulpes;Brullé, 1832
Hymenoptera;Apidae;Anthophorinae;Anthophorini;Habropoda;;ezonata;Habropoda ezonata;Smith, 1854
Hymenoptera;Apidae;Anthophorinae;Anthophorini;Habropoda;;tarsata;Habropoda tarsata;(Spinola, 1838)
Hymenoptera;Apidae;Anthophorinae;Anthophorini;Habropoda;;zonatula;Habropoda zonatula;Smith, 1854
Hymenoptera;Apidae;Nomadinae;Melectini;Melecta;Melecta ;aegyptiaca;Melecta aegyptiaca;Radoszkowski, 1876
Hymenoptera;Apidae;Nomadinae;Melectini;Melecta;Melecta ;albifrons;Melecta albifrons;(Forster, 1771)
Hymenoptera;Apidae;Nomadinae;Melectini;Melecta;Melecta ;alcestis;Melecta alcestis;Lieftinck, 1980
Hymenoptera;Apidae;Nomadinae;Melectini;Melecta;Melecta ;amanda;Melecta amanda;Lieftinck, 1980
Hymenoptera;Apidae;Nomadinae;Melectini;Melecta;Melecta ;baerii;Melecta baerii;(Radoszkowski, 1865)
Hymenoptera;Apidae;Nomadinae;Melectini;Melecta;Melecta ;canariensis;Melecta canariensis;Lieftinck, 1958
Hymenoptera;Apidae;Nomadinae;Melectini;Melecta;Melecta ;caroli;Melecta caroli;Lieftinck, 1958
Hymenoptera;Apidae;Nomadinae;Melectini;Melecta;Melecta ;curvispina;Melecta curvispina;Lieftinck, 1958
Hymenoptera;Apidae;Nomadinae;Melectini;Melecta;Melecta ;diacantha;Melecta diacantha;Eversmann, 1852
Hymenoptera;Apidae;Nomadinae;Melectini;Melecta;Melecta ;duodecimmaculata;Melecta duodecimmaculata;(Rossi, 1790)
Hymenoptera;Apidae;Nomadinae;Melectini;Melecta;Melecta ;eversmanni;Melecta eversmanni;Radoszkowski, 1893
Hymenoptera;Apidae;Nomadinae;Melectini;Melecta;Melecta ;festiva;Melecta festiva;Lieftinck, 1980
Hymenoptera;Apidae;Nomadinae;Melectini;Melecta;Melecta ;fulgida;Melecta fulgida;Lieftinck, 1980
Hymenoptera;Apidae;Nomadinae;Melectini;Melecta;Eupavlovskia ;funeraria;Melecta funeraria;Smith, 1854
Hymenoptera;Apidae;Nomadinae;Melectini;Melecta;Melecta ;gracilipes;Melecta gracilipes;Lieftinck, 1980
Hymenoptera;Apidae;Nomadinae;Melectini;Melecta;Melecta ;grandis;Melecta grandis;Lepeletier, 1841
Hymenoptera;Apidae;Nomadinae;Melectini;Melecta;Melecta ;guichardi;Melecta guichardi;Lieftinck, 1980
Hymenoptera;Apidae;Nomadinae;Melectini;Melecta;Paracrocisa ;guilochei ;Melecta guilochei;Dusmet y Alonso, 1915
Hymenoptera;Apidae;Nomadinae;Melectini;Melecta;Melecta  ;italica;Melecta italica;Radoszkowski, 1876
Hymenoptera;Apidae;Nomadinae;Melectini;Melecta;Melecta ;leucorhyncha;Melecta leucorhyncha;Gribodo, 1893
Hymenoptera;Apidae;Nomadinae;Melectini;Melecta;Melecta ;luctuosa;Melecta luctuosa;(Scopoli, 1770)
Hymenoptera;Apidae;Nomadinae;Melectini;Melecta;Melecta ;mundula;Melecta mundula;Lieftinck, 1983
Hymenoptera;Apidae;Nomadinae;Melectini;Melecta;Eupavlovskia ;obscura;Melecta obscura;Friese, 1895
Hymenoptera;Apidae;Nomadinae;Melectini;Melecta;Melecta ;prophanta;Melecta prophanta;Lieftinck, 1980
Hymenoptera;Apidae;Nomadinae;Melectini;Melecta;Melecta ;rutenica;Melecta rutenica;Radoszkowski, 1893
Hymenoptera;Apidae;Nomadinae;Melectini;Melecta;Melecta ;tuberculata;Melecta tuberculata;Lieftinck, 1980
Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;;accentifera;Nomada accentifera;Pérez, 1895
Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;;achaica;Nomada achaica;Schwarz & Smit, 2020
Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;;acutispina;Nomada acutispina;Schwarz & Smit, 2018
Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;;aeginaica;Nomada aeginaica;Schwarz & Smit, 2018
Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;;agrestis;Nomada agrestis;Fabricius, 1787
Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;;alboguttata;Nomada alboguttata;Herrich-Schäffer, 1839
Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;;alpigena;Nomada alpigena;Schwarz, Gusenleitner & Mazzucco, 1999
Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;;argentata;Nomada argentata;Herrich-Schäffer, 1839
Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;;argentea;Nomada argentea;(Schwarz, 1966)
Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;;ariasi;Nomada ariasi;Dusmet y Alonso, 1913
Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;;armata;Nomada armata;Herrich-Schäffer, 1839
Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;;arrogans;Nomada arrogans;Schmiedeknecht, 1882
Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;;atroscutellaris;Nomada atroscutellaris;Strand, 1921
Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;;babyi;Nomada babiyi;Schwarz & Standfuss, 2007
Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;;baccata;Nomada baccata;Smith, 1844
Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;;barcelonensis;Nomada barcelonensis;Cockerell, 1917
Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;;basalis;Nomada basalis;Herrich-Schäffer, 1839
Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;;beaumonti;Nomada beaumonti;Schwarz, 1967
Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;;bifasciata;Nomada bifasciata;Olivier, 1811
Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;;bispinosa;Nomada bispinosa;Mocsáry, 1883
Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;;blepharipes;Nomada blepharipes;Schmiedeknecht, 1882
Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;;bluethgeni;Nomada bluethgeni;Stöckhert, 1944
Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;;bolivari;Nomada bolivari;Dusmet y Alonso, 1913
Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;;bouceki;Nomada bouceki;Kocourek, 1985
Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;;braunsiana;Nomada braunsiana;Schmiedeknecht, 1882
Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;;breviceps;Nomada breviceps;Schwarz, Smit & Ockermüller, 2019
Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;;breviscapa;Nomada breviscapa;Schwarz & Smit, 2018
Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;;cadiza;Nomada cadiza;Schwarz & Gusenleitner, 2013
Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;;calimorpha;Nomada calimorpha;Schmiedeknecht, 1882
Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;;carnifex;Nomada carnifex;Mocsáry, 1883
Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;;caspia;Nomada caspia;Morawitz, 1895
Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;;castellana;Nomada castellana;Dusmet y Alonso, 1913
Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;;cherkesiana;Nomada cherkesiana;Mavromoustakis, 1955
Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;;collarae;Nomada collarae;Schwarz, 1964
Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;;concolor;Nomada concolor;Schmiedeknecht, 1882
Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;;confinis;Nomada confinis;Schmiedeknecht, 1882
Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;;conjungens;Nomada conjungens;Herrich-Schäffer, 1839
Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;;connectens;Nomada connectens;Pérez, 1884
